source_exercise_stable_code,alternative_exercise_stable_code,source_representative_exercise_id,alternative_representative_exercise_id,reason_code,goal_preservation_code,difficulty_delta,source_primary_body_area_codes,source_secondary_body_area_codes,alternative_primary_body_area_codes,alternative_secondary_body_area_codes,allowed_equipment_codes,allowed_location_codes,rule_version,alternative_set_version_code,review_status_code,production_eligible,direction_code,pain_score_min,pain_score_max,service_action_code,alternative_strategy_code,source_metadata,source_relation_key
seated_wide_angle_stretch_mobility_stretch_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000087,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""HIP"",""KNEE""]",[],"[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:HIP:NRS_4_6:REX-000087:REX-000009:DISCOMFORT
seated_wide_angle_stretch_mobility_stretch_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000087,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""HIP"",""KNEE""]",[],"[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:KNEE:NRS_4_6:REX-000087:REX-000009:DISCOMFORT
seated_wide_angle_stretch_mobility_stretch_bodyweight,standing_hamstring_calf_strap_stretch_mobility_stretch_stretch_strap,REX-000087,REX-000094,EQUIPMENT,MOBILITY_HAMSTRING,-1,"[""HIP"",""KNEE""]",[],"[""KNEE"",""ANKLE_FOOT""]","[""HIP""]",STRETCH_STRAP,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,,,,,"{""legacy_relationship_type"": ""INTENSITY"", ""selection_basis"": ""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"", ""source_path"": ""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv""}",NEX-000137:NEX-000138:INTENSITY
side_lying_quadriceps_stretch_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,REX-000088,REX-000003,DISCOMFORT,SAME_GOAL,0,"[""KNEE""]","[""HIP""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""MOBILITY"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:HIP:NRS_1_3:REX-000088:REX-000003:DISCOMFORT
side_lying_quadriceps_stretch_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,REX-000088,REX-000003,DISCOMFORT,SAME_GOAL,0,"[""KNEE""]","[""HIP""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""MOBILITY"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:KNEE:NRS_1_3:REX-000088:REX-000003:DISCOMFORT
side_lying_quadriceps_stretch_mobility_stretch_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000088,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""KNEE""]","[""HIP""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:HIP:NRS_4_6:REX-000088:REX-000009:DISCOMFORT
side_lying_quadriceps_stretch_mobility_stretch_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000088,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""KNEE""]","[""HIP""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:KNEE:NRS_4_6:REX-000088:REX-000009:DISCOMFORT
side_wrist_pull_stretch_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,REX-000089,REX-000003,DISCOMFORT,SAME_GOAL,0,"[""WRIST_HAND""]","[""ELBOW""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""MOBILITY"", ""body_area_code"": ""ELBOW"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:ELBOW:NRS_1_3:REX-000089:REX-000003:DISCOMFORT
side_wrist_pull_stretch_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,REX-000089,REX-000003,DISCOMFORT,SAME_GOAL,0,"[""WRIST_HAND""]","[""ELBOW""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""MOBILITY"", ""body_area_code"": ""WRIST_HAND"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:WRIST_HAND:NRS_1_3:REX-000089:REX-000003:DISCOMFORT
side_wrist_pull_stretch_mobility_stretch_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000089,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""WRIST_HAND""]","[""ELBOW""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""ELBOW"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:ELBOW:NRS_4_6:REX-000089:REX-000009:DISCOMFORT
side_wrist_pull_stretch_mobility_stretch_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000089,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""WRIST_HAND""]","[""ELBOW""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""WRIST_HAND"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:WRIST_HAND:NRS_4_6:REX-000089:REX-000009:DISCOMFORT
spine_core_brace_core_brace_mat,bodyweight_crunch_core_brace_bodyweight,REX-000090,REX-000009,DISCOMFORT,SAME_GOAL,0,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""ABDOMEN"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:ABDOMEN:NRS_1_3:REX-000090:REX-000009:DISCOMFORT
spine_core_brace_core_brace_mat,bodyweight_crunch_core_brace_bodyweight,REX-000090,REX-000009,DISCOMFORT,SAME_GOAL,0,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:HIP:NRS_1_3:REX-000090:REX-000009:DISCOMFORT
spine_core_brace_core_brace_mat,bodyweight_crunch_core_brace_bodyweight,REX-000090,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:HIP:NRS_4_6:REX-000090:REX-000009:DISCOMFORT
spine_core_brace_core_brace_mat,bodyweight_crunch_core_brace_bodyweight,REX-000090,REX-000009,DISCOMFORT,SAME_GOAL,0,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:LOWER_BACK:NRS_1_3:REX-000090:REX-000009:DISCOMFORT
spine_core_brace_core_brace_mat,bodyweight_crunch_core_brace_bodyweight,REX-000090,REX-000009,DISCOMFORT,SAME_GOAL,0,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""SHOULDER"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:SHOULDER:NRS_1_3:REX-000090:REX-000009:DISCOMFORT
spine_core_brace_core_brace_mat,bodyweight_crunch_core_brace_bodyweight,REX-000090,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""SHOULDER"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:SHOULDER:NRS_4_6:REX-000090:REX-000009:DISCOMFORT
spine_core_brace_core_brace_mat,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000090,REX-000016,DISCOMFORT,ACTIVE_RECOVERY,0,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CALVES"", ""body_area_code"": ""ABDOMEN"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:ABDOMEN:NRS_4_6:REX-000090:REX-000016:DISCOMFORT
spine_core_brace_core_brace_mat,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000090,REX-000016,DISCOMFORT,ACTIVE_RECOVERY,0,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CALVES"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:LOWER_BACK:NRS_4_6:REX-000090:REX-000016:DISCOMFORT
spine_core_brace_core_brace_mat,bodyweight_reverse_crunch_core_brace_bodyweight,REX-000090,REX-000013,LOCATION,CORE_STABILITY,0,"[""ABDOMEN""]","[""LOWER_BACK"",""HIP"",""SHOULDER""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,,,,,"{""legacy_relationship_type"": ""RECOVERY"", ""selection_basis"": ""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"", ""source_path"": ""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv""}",NEX-000179:NEX-000094:RECOVERY
spine_stretch_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,REX-000091,REX-000003,DISCOMFORT,SAME_GOAL,0,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""MOBILITY"", ""body_area_code"": ""ABDOMEN"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:ABDOMEN:NRS_1_3:REX-000091:REX-000003:DISCOMFORT
spine_stretch_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,REX-000091,REX-000003,DISCOMFORT,SAME_GOAL,0,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""MOBILITY"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:LOWER_BACK:NRS_1_3:REX-000091:REX-000003:DISCOMFORT
spine_stretch_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,REX-000091,REX-000003,DISCOMFORT,SAME_GOAL,0,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""MOBILITY"", ""body_area_code"": ""UPPER_BACK"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:UPPER_BACK:NRS_1_3:REX-000091:REX-000003:DISCOMFORT
spine_stretch_mobility_stretch_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000091,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""UPPER_BACK"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:UPPER_BACK:NRS_4_6:REX-000091:REX-000009:DISCOMFORT
spine_stretch_mobility_stretch_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000091,REX-000016,DISCOMFORT,ACTIVE_RECOVERY,0,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CALVES"", ""body_area_code"": ""ABDOMEN"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:ABDOMEN:NRS_4_6:REX-000091:REX-000016:DISCOMFORT
spine_stretch_mobility_stretch_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000091,REX-000016,DISCOMFORT,ACTIVE_RECOVERY,0,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CALVES"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:LOWER_BACK:NRS_4_6:REX-000091:REX-000016:DISCOMFORT
spine_twist_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,REX-000092,REX-000003,DISCOMFORT,SAME_GOAL,0,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""MOBILITY"", ""body_area_code"": ""ABDOMEN"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:ABDOMEN:NRS_1_3:REX-000092:REX-000003:DISCOMFORT
spine_twist_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,REX-000092,REX-000003,DISCOMFORT,SAME_GOAL,0,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""MOBILITY"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:LOWER_BACK:NRS_1_3:REX-000092:REX-000003:DISCOMFORT
spine_twist_mobility_stretch_bodyweight,ankle_circles_mobility_stretch_bodyweight,REX-000092,REX-000003,DISCOMFORT,SAME_GOAL,0,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""MOBILITY"", ""body_area_code"": ""UPPER_BACK"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:UPPER_BACK:NRS_1_3:REX-000092:REX-000003:DISCOMFORT
spine_twist_mobility_stretch_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000092,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,0,"[""UPPER_BACK"",""LOWER_BACK""]","[""ABDOMEN""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""UPPER_BACK"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""MOBILITY""}",mapping:UPPER_BACK:NRS_4_6:REX-000092:REX-000009:DISCOMFORT
