representative_exercise_id,exercise_id,stable_code,catalog_version_code,source_origin_code,source_track,source_identity,source_identity_validation,record_source_identity,media_source_origin_code,media_source_match_method,s3_key,media_status,media_state_code,media_state_reason_code,s3_technical_status,verified_at,rights_review_status,rights_reviewer,rights_reviewed_at,rights_evidence_reference,production_eligibility,backend_visibility,source_image_s3_key,source_gif_s3_key,source_gif_content_type,source_gif_content_length,source_gif_etag,source_gif_checksum_algorithm,source_gif_checksum,source_image_content_type,source_image_content_length,source_image_etag,source_image_checksum_algorithm,source_image_checksum,gif_content_type,gif_content_length,gif_etag,gif_checksum_algorithm,gif_checksum,thumbnail_content_type,thumbnail_content_length,thumbnail_etag,thumbnail_checksum_algorithm,thumbnail_checksum
REX-000022,REX-000022,close_grip_push_up_horizontal_push_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0259,VALID_NUMERIC,0259,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/close_grip_push_up_horizontal_push_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0259-x6KpKpq.jpg,videos/0259-x6KpKpq.gif,image/gif,95179,"""46e2158f866217f6e952419ba809987b""",,,image/jpeg,5568,"""a7b8d57a0ae917cb40a44cbc0469e480""",,,image/gif,95179,"""46e2158f866217f6e952419ba809987b""",,,image/jpeg,5568,"""a7b8d57a0ae917cb40a44cbc0469e480""",,
REX-000025,REX-000025,dumbbell_goblet_squat_knee_dominant_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1760,VALID_NUMERIC,1760,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/dumbbell_goblet_squat_knee_dominant_dumbbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1760-yn8yg1r.jpg,videos/1760-yn8yg1r.gif,image/gif,68809,"""5c0bbde340d105ed32beafd0d72f39d2""",,,image/jpeg,5977,"""76c3b3254352b3e20a41c2120007b0b0""",,,image/gif,68809,"""5c0bbde340d105ed32beafd0d72f39d2""",,,image/jpeg,5977,"""76c3b3254352b3e20a41c2120007b0b0""",,
REX-000026,REX-000026,dumbbell_lateral_raise_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0334,VALID_NUMERIC,0334,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/dumbbell_lateral_raise_isolation_dumbbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0334-DsgkuIt.jpg,videos/0334-DsgkuIt.gif,image/gif,87645,"""bffab6bdd86e97a6eabaee93283d6325""",,,image/jpeg,5732,"""8f17b60d9920e597863db027fbd88f1b""",,,image/gif,87645,"""bffab6bdd86e97a6eabaee93283d6325""",,,image/jpeg,5732,"""8f17b60d9920e597863db027fbd88f1b""",,
REX-000027,REX-000027,dumbbell_preacher_curl_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0372,VALID_NUMERIC,0372,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/dumbbell_preacher_curl_isolation_dumbbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0372-jivWf8n.jpg,videos/0372-jivWf8n.gif,image/gif,105901,"""ee5c401778d838b9f403da4b32b40d56""",,,image/jpeg,7871,"""55327deab7d8752ed3d4fceda2488fa3""",,,image/gif,105901,"""ee5c401778d838b9f403da4b32b40d56""",,,image/jpeg,7871,"""55327deab7d8752ed3d4fceda2488fa3""",,
REX-000028,REX-000028,dumbbell_rear_fly_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0378,VALID_NUMERIC,0378,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/dumbbell_rear_fly_isolation_dumbbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0378-8DiFDVA.jpg,videos/0378-8DiFDVA.gif,image/gif,88850,"""3469bc09d172cc20f8136eabd1dab7c9""",,,image/jpeg,6491,"""0054bcc35527004a7cbcb15069213a54""",,,image/gif,88850,"""3469bc09d172cc20f8136eabd1dab7c9""",,,image/jpeg,6491,"""0054bcc35527004a7cbcb15069213a54""",,
REX-000029,REX-000029,dumbbell_shrug_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0406,VALID_NUMERIC,0406,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/dumbbell_shrug_isolation_dumbbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0406-NJzBsGJ.jpg,videos/0406-NJzBsGJ.gif,image/gif,77551,"""9c97d43ca4801de3bb3f4a1b6de8416f""",,,image/jpeg,5740,"""05ea926ce72a812fe3cfeae1115791f6""",,,image/gif,77551,"""9c97d43ca4801de3bb3f4a1b6de8416f""",,,image/jpeg,5740,"""05ea926ce72a812fe3cfeae1115791f6""",,
REX-000030,REX-000030,dumbbell_standing_curl_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0416,VALID_NUMERIC,0416,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/dumbbell_standing_curl_isolation_dumbbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0416-3s4NnTh.jpg,videos/0416-3s4NnTh.gif,image/gif,84470,"""39cf989d204f64b6c481e0df13d16e6c""",,,image/jpeg,6491,"""c87c11bc3fdec7d8a34fa869e64cb307""",,,image/gif,84470,"""39cf989d204f64b6c481e0df13d16e6c""",,,image/jpeg,6491,"""c87c11bc3fdec7d8a34fa869e64cb307""",,
REX-000031,REX-000031,dumbbell_step_up_lunge_knee_dominant_dumbbell_step_box,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,2796,VALID_NUMERIC,2796,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/dumbbell_step_up_lunge_knee_dominant_dumbbell_step_box/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/2796-gFyFj9z.jpg,videos/2796-gFyFj9z.gif,image/gif,83449,"""a8e5b6d83e92b6dc47ee935b1fa05915""",,,image/jpeg,7468,"""af21616b22dc3a81d2000bdbde120dfa""",,,image/gif,83449,"""a8e5b6d83e92b6dc47ee935b1fa05915""",,,image/jpeg,7468,"""af21616b22dc3a81d2000bdbde120dfa""",,
REX-000032,REX-000032,dynamic_chest_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1167,VALID_NUMERIC,1167,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/dynamic_chest_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1167-3uj0Ozg.jpg,videos/1167-3uj0Ozg.gif,image/gif,69828,"""62c46a5fb91f522882e302e3012b0e7e""",,,image/jpeg,5316,"""28151c8ea4913f93772c2869a0f68e38""",,,image/gif,69828,"""62c46a5fb91f522882e302e3012b0e7e""",,,image/jpeg,5316,"""28151c8ea4913f93772c2869a0f68e38""",,
REX-000033,REX-000033,exercise_ball_hip_flexor_stretch_mobility_stretch_stability_ball,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1559,VALID_NUMERIC,1559,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/exercise_ball_hip_flexor_stretch_mobility_stretch_stability_ball/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1559-2LQkNPW.jpg,videos/1559-2LQkNPW.gif,image/gif,123653,"""8642e81934183ceb255f9bb5abf34de5""",,,image/jpeg,6894,"""af76fe4fb5a08c1a7e39b25dc8585003""",,,image/gif,123653,"""8642e81934183ceb255f9bb5abf34de5""",,,image/jpeg,6894,"""af76fe4fb5a08c1a7e39b25dc8585003""",,
REX-000034,REX-000034,hamstring_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1511,VALID_NUMERIC,1511,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/hamstring_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1511-99rWm7w.jpg,videos/1511-99rWm7w.gif,image/gif,77100,"""600656dd00bcef780ecaf74229576185""",,,image/jpeg,5551,"""9416c4741bc3cf3d47771627fce10e48""",,,image/gif,77100,"""600656dd00bcef780ecaf74229576185""",,,image/jpeg,5551,"""9416c4741bc3cf3d47771627fce10e48""",,
REX-000035,REX-000035,hand_grip_squeeze_isolation_household_weight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0854,VALID_NUMERIC,0854,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/hand_grip_squeeze_isolation_household_weight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0854-bjqbauy.jpg,videos/0854-bjqbauy.gif,image/gif,79658,"""3cef055ced9a49f6dcab807aaabd0e3d""",,,image/jpeg,5696,"""bc4abb480b009388daf7f673bf3edf0a""",,,image/gif,79658,"""3cef055ced9a49f6dcab807aaabd0e3d""",,,image/jpeg,5696,"""bc4abb480b009388daf7f673bf3edf0a""",,
REX-000036,REX-000036,hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1564,VALID_NUMERIC,1564,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/hip_flexor_quadriceps_stretch_mobility_stretch_stretch_strap/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1564-tFGKm99.jpg,videos/1564-tFGKm99.gif,image/gif,64344,"""809901a12cc2b31baf2741eed35deb66""",,,image/jpeg,5188,"""046e98d95ffd59f6515076bc489b4655""",,,image/gif,64344,"""809901a12cc2b31baf2741eed35deb66""",,,image/jpeg,5188,"""046e98d95ffd59f6515076bc489b4655""",,
REX-000038,REX-000038,inverted_row_horizontal_pull_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0499,VALID_NUMERIC,0499,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/inverted_row_horizontal_pull_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0499-bZGHsAZ.jpg,videos/0499-bZGHsAZ.gif,image/gif,115920,"""86a75afad7bc611e22f3e6fee4979ce6""",,,image/jpeg,8268,"""10600cf8607aa1c176b8de6e788bdf79""",,,image/gif,115920,"""86a75afad7bc611e22f3e6fee4979ce6""",,,image/jpeg,8268,"""10600cf8607aa1c176b8de6e788bdf79""",,
REX-000039,REX-000039,kneeling_lat_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1346,VALID_NUMERIC,1346,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/kneeling_lat_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1346-f38OEuO.jpg,videos/1346-f38OEuO.gif,image/gif,69095,"""6896511efad01b9c62a26f3da9aea478""",,,image/jpeg,5433,"""c26a9a0f4a41c11cd627f6ff69f91c8d""",,,image/gif,69095,"""6896511efad01b9c62a26f3da9aea478""",,,image/jpeg,5433,"""c26a9a0f4a41c11cd627f6ff69f91c8d""",,
REX-000040,REX-000040,lat_pulldown_vertical_pull_cable_machine,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0198,VALID_NUMERIC,0198,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/lat_pulldown_vertical_pull_cable_machine/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0198-RVwzP10.jpg,videos/0198-RVwzP10.gif,image/gif,87118,"""c4b76dc61273e446e5fb3393d7447782""",,,image/jpeg,7768,"""7e9ee676e8d0dc032d0ac07c6a75427d""",,,image/gif,87118,"""c4b76dc61273e446e5fb3393d7447782""",,,image/jpeg,7768,"""7e9ee676e8d0dc032d0ac07c6a75427d""",,
REX-000043,REX-000043,lower_back_curl_core_brace_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1352,VALID_NUMERIC,1352,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/lower_back_curl_core_brace_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1352-ANbbry2.jpg,videos/1352-ANbbry2.gif,image/gif,60693,"""03ed1216e4ad108bf139faae6595d3d4""",,,image/jpeg,4684,"""4b743885c1e7756de635c8ea130e2d0f""",,,image/gif,60693,"""03ed1216e4ad108bf139faae6595d3d4""",,,image/jpeg,4684,"""4b743885c1e7756de635c8ea130e2d0f""",,
REX-000045,REX-000045,neck_lateral_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1403,VALID_NUMERIC,1403,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/neck_lateral_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1403-x2chWLO.jpg,videos/1403-x2chWLO.gif,image/gif,75026,"""c76da3f85a80a83a828852e0c03f9841""",,,image/jpeg,5360,"""15bfadcd57e8d5fd6634efc263308d5c""",,,image/gif,75026,"""c76da3f85a80a83a828852e0c03f9841""",,,image/jpeg,5360,"""15bfadcd57e8d5fd6634efc263308d5c""",,
REX-000046,REX-000046,one_arm_wall_lats_isolation_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1355,VALID_NUMERIC,1355,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/one_arm_wall_lats_isolation_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1355-ZZTGMKh.jpg,videos/1355-ZZTGMKh.gif,image/gif,85841,"""2c76a729d4f12cd817cfaeaaec455638""",,,image/jpeg,5222,"""9f0a653657ca9feb54b9d808c93f7d3c""",,,image/gif,85841,"""2c76a729d4f12cd817cfaeaaec455638""",,,image/jpeg,5222,"""9f0a653657ca9feb54b9d808c93f7d3c""",,
REX-000047,REX-000047,overhead_triceps_extension_isolation_barbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0109,VALID_NUMERIC,0109,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/overhead_triceps_extension_isolation_barbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0109-dZl9Q27.jpg,videos/0109-dZl9Q27.gif,image/gif,65810,"""e53991f2298e13b538c9221d666df51e""",,,image/jpeg,5462,"""9623916e98f7eb7a0b88e216f4e80439""",,,image/gif,65810,"""e53991f2298e13b538c9221d666df51e""",,,image/jpeg,5462,"""9623916e98f7eb7a0b88e216f4e80439""",,
REX-000048,REX-000048,overhead_triceps_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0643,VALID_NUMERIC,0643,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/overhead_triceps_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0643-Z5YStHW.jpg,videos/0643-Z5YStHW.gif,image/gif,72740,"""bdffabb5d672d3326f3b3dbd80e36bfb""",,,image/jpeg,5275,"""9a1e2ec5e50cd693f72644b59a9337a5""",,,image/gif,72740,"""bdffabb5d672d3326f3b3dbd80e36bfb""",,,image/jpeg,5275,"""9a1e2ec5e50cd693f72644b59a9337a5""",,
REX-000049,REX-000049,pectorals_horizontal_push_horizontal_push_machine,exercise-catalog-v2.0.2-final,WGER,wger,1094,VALID_NON_NUMERIC,1094,WGER,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,,,,,,,,,,,,,,,,,,,,,,
REX-000050,REX-000050,peroneal_stretch_mobility_stretch_stretch_strap,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1388,VALID_NUMERIC,1388,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/peroneal_stretch_mobility_stretch_stretch_strap/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1388-XhfS1DZ.jpg,videos/1388-XhfS1DZ.gif,image/gif,134662,"""f25df5ad1607b434be68120122eb9712""",,,image/jpeg,7882,"""ed66c51a4bfcec46e6437dee70ccf4da""",,,image/gif,134662,"""f25df5ad1607b434be68120122eb9712""",,,image/jpeg,7882,"""ed66c51a4bfcec46e6437dee70ccf4da""",,
REX-000052,REX-000052,push_up_horizontal_push_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0662,VALID_NUMERIC,0662,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/push_up_horizontal_push_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0662-I4hDWkc.jpg,videos/0662-I4hDWkc.gif,image/gif,87535,"""21398408e5f4d870a846c69069dce46a""",,,image/jpeg,6556,"""ec7caa45d40368dccffbaf81ea3e5a0c""",,,image/gif,87535,"""21398408e5f4d870a846c69069dce46a""",,,image/jpeg,6556,"""ec7caa45d40368dccffbaf81ea3e5a0c""",,
