experiment_id,split_type,ablation_id,model_id,segment_name,segment_value,n_samples,precision,recall,f1,roc_auc,pr_auc,brier,tn,fp,fn,tp,calibration_curve,unavailable_metrics
user_A2-lag1_rf,user,A2-lag1,rf,history_bucket,29+,13841,0.6425696825160232,0.5668639053254438,0.6023473522425598,0.6145952601150706,0.6285698822513651,0.23620115187965002,3838,2398,3294,4311,"{""n_bins"":10,""probability_predicted"":[0.3742650018567901,0.48033344229576,0.539180338382721,0.676018486947693],""probability_true"":[0.35649385355424906,0.49933472723816763,0.5303159692570453,0.6663055254604551]}",{}
user_A2-lag1_rf,user,A2-lag1,rf,experience_level_code,INTERMEDIATE,6274,0.49032992036405004,0.4589989350372737,0.47414741474147415,0.5566476275442017,0.48307286523441717,0.25532412363054224,2113,1344,1524,1293,"{""n_bins"":10,""probability_predicted"":[0.3729858690673865,0.48039938953584027,0.539180338382721,0.6760296316573974],""probability_true"":[0.32524271844660196,0.45607978519370923,0.4595959595959596,0.49926578560939794]}",{}
user_A2-lag1_rf,user,A2-lag1,rf,experience_level_code,ADVANCED,6960,0.7851543361097502,0.6446098149637972,0.7079743759664237,0.6077294924009059,0.7686022487381804,0.21594593730530331,1111,877,1767,3205,"{""n_bins"":10,""probability_predicted"":[0.37924098545330887,0.4802638844247329,0.539180338382721,0.6760234834570371],""probability_true"":[0.5362537764350453,0.6371841155234657,0.7483443708609272,0.7897492422154864]}",{}
user_A2-lag1_rf,user,A2-lag1,rf,experience_level_code,BEGINNER,1854,0.3140916808149406,0.37,0.3397612488521579,0.5632459379615953,0.306848861181322,0.25117320816708705,950,404,315,185,"{""n_bins"":10,""probability_predicted"":[0.37032603988280666,0.48024780325712574,0.539180338382721,0.6758538308505443],""probability_true"":[0.1662531017369727,0.2877030162412993,0.2727272727272727,0.33875338753387535]}",{}
user_A2-lag1_histgb,user,A2-lag1,histgb,history_bucket,0-7,344,0.6394557823129252,0.5026737967914439,0.562874251497006,0.6093702101570218,0.6390966336486413,0.24026234363235333,104,53,93,94,"{""n_bins"":10,""probability_predicted"":[0.3839433017899008,0.48134589354906765,0.5380534529685974,0.6750420541763306],""probability_true"":[0.43529411764705883,0.5,0.5454545454545454,0.656]}",{}
user_A2-lag1_histgb,user,A2-lag1,histgb,history_bucket,8-28,903,0.6150442477876106,0.5593561368209256,0.5858798735511064,0.5870023094230408,0.6125962356501274,0.24217999116860298,232,174,219,278,"{""n_bins"":10,""probability_predicted"":[0.36878514332736995,0.4812504357825487,0.5380534529685974,0.6753278254831909],""probability_true"":[0.381294964028777,0.532051282051282,0.527027027027027,0.6322751322751323]}",{}
user_A2-lag1_histgb,user,A2-lag1,histgb,history_bucket,29+,13841,0.6425696825160232,0.5668639053254438,0.6023473522425598,0.6151878406183434,0.6291348640611761,0.23618861134317642,3838,2398,3294,4311,"{""n_bins"":10,""probability_predicted"":[0.3727576650125594,0.4814771719587051,0.5380534529685974,0.6752794581916454],""probability_true"":[0.35649385355424906,0.49933472723816763,0.5303159692570453,0.6663055254604551]}",{}
user_A2-lag1_histgb,user,A2-lag1,histgb,experience_level_code,INTERMEDIATE,6274,0.49032992036405004,0.4589989350372737,0.47414741474147415,0.5571721506958711,0.4835438253830468,0.25526985441015193,2113,1344,1524,1293,"{""n_bins"":10,""probability_predicted"":[0.37144761843588747,0.48130649018433985,0.5380534529685974,0.6752957541803724],""probability_true"":[0.32524271844660196,0.45607978519370923,0.4595959595959596,0.49926578560939794]}",{}
user_A2-lag1_histgb,user,A2-lag1,histgb,experience_level_code,ADVANCED,6960,0.7851543361097502,0.6446098149637972,0.7079743759664237,0.6088663416541081,0.7692158269453704,0.21602394437319894,1111,877,1767,3205,"{""n_bins"":10,""probability_predicted"":[0.3778539070369974,0.4818885476607493,0.5380534529685974,0.6752810419739097],""probability_true"":[0.5362537764350453,0.6371841155234657,0.7483443708609272,0.7897492422154864]}",{}
user_A2-lag1_histgb,user,A2-lag1,histgb,experience_level_code,BEGINNER,1854,0.3140916808149406,0.37,0.3397612488521579,0.5624246676514033,0.30619466846390503,0.2509900908462376,950,404,315,185,"{""n_bins"":10,""probability_predicted"":[0.36872350711088914,0.4808367009160137,0.5380534529685974,0.6751427836211393],""probability_true"":[0.1662531017369727,0.2877030162412993,0.2727272727272727,0.33875338753387535]}",{}
